x_v2_m,z_wand_m,winkel_grad,n_saeulen,ux_erstezelle_ms,ux_rel,cp_erstezelle,p_erstezelle_Pa,anteil_ux_negativ,umag_erstezelle_ms
3.67816,0.866,-0,21,-1.9412,-0.0647068,0.134212,73.9844,1,2.67084
3.68216,0.866,-0,21,-2.2329,-0.0744299,0.118496,65.3212,1,2.8841
3.68616,0.866,-0,21,-2.21972,-0.0739906,0.104491,57.6007,1,2.90917
3.69016,0.866,-0,21,-2.16967,-0.0723222,0.083663,46.1192,1,2.8792
3.69416,0.866,-0,21,-2.08371,-0.0694571,0.0721974,39.7988,1,2.77653
3.69816,0.866,-0,21,-1.93292,-0.0644306,0.0754792,41.6079,1,2.63796
3.70216,0.866,-0,21,-1.5913,-0.0530433,0.0725162,39.9746,1,2.21508
3.70616,0.866,-0,21,-1.03154,-0.0343846,0.0713523,39.333,1,1.54699
3.71016,0.866,-0,21,-0.864618,-0.0288206,0.0573089,31.5915,0.952381,1.32484
3.71416,0.866,-0,21,-1.25946,-0.0419822,0.0477251,26.3085,0.952381,1.52259
3.71816,0.866,26.5651,21,-1.82512,-0.0608372,0.0796041,43.8817,1,2.14028
3.72216,0.862,26.5651,21,-0.448562,-0.0149521,0.0952699,52.5175,0.952381,0.725298
3.72616,0.862,-0,21,-1.08419,-0.0361396,0.0688482,37.9526,1,1.2471
3.73016,0.862,-0,21,-1.50161,-0.0500536,0.117437,64.7371,1,1.86248
3.73416,0.862,-0,21,-2.02073,-0.0673576,0.105266,58.028,1,2.607
3.73816,0.862,-0,21,-2.19804,-0.073268,0.0970174,53.4809,1,2.86724
3.74216,0.862,-0,21,-2.02425,-0.0674751,0.120955,66.6764,1,2.7195
3.74616,0.862,-0,21,-1.9291,-0.0643033,0.0942772,51.9703,1,2.69282
3.75016,0.862,-0,21,-1.91256,-0.063752,0.106731,58.8353,1,2.60989
3.75416,0.862,-0,21,-1.95817,-0.0652725,0.116794,64.3825,1,2.67303
3.75816,0.862,-0,21,-1.72834,-0.0576113,0.105057,57.9126,1,2.6563
3.76216,0.862,-0,21,-1.53979,-0.0513263,0.100606,55.4593,1,2.56478
3.76616,0.862,-0,21,-1.34207,-0.0447356,0.123937,68.3201,1,2.13146
3.77016,0.862,-0,21,-1.0245,-0.0341498,0.156407,86.2192,1,1.95694
3.77416,0.862,-0,21,-0.708474,-0.0236158,0.14703,81.0503,0.904762,1.87736
3.77816,0.862,-0,21,-0.768345,-0.0256115,0.159851,88.118,0.714286,1.64955
3.78216,0.862,26.5651,21,-0.949695,-0.0316565,0.178336,98.3078,0.619048,2.31614
3.78616,0.858,26.5651,21,-0.213025,-0.00710085,0.216509,119.351,0.571429,1.08347
3.79016,0.858,-0,21,-0.898948,-0.0299649,0.184467,101.687,0.809524,1.87766
3.79416,0.858,-0,21,-0.767112,-0.0255704,0.208642,115.014,0.761905,2.1244
3.79816,0.858,-0,21,-0.653716,-0.0217905,0.210491,116.033,0.666667,2.60157
