x_v2_m,z_wand_m,winkel_grad,n_saeulen,ux_erstezelle_ms,ux_rel,cp_erstezelle,p_erstezelle_Pa,anteil_ux_negativ,umag_erstezelle_ms
3.17016,1.09855,-0,11,0.658929,0.0219643,-0.0526017,-28.9967,0.454545,2.0467
3.17816,1.09855,24.444,11,0.328122,0.0109374,-0.0532574,-29.3581,0.454545,1.5439
3.18616,1.09127,24.444,11,0.233087,0.00776957,-0.0660482,-36.4091,0.454545,0.991119
3.19416,1.09127,-0,11,0.109126,0.00363753,-0.0746396,-41.1451,0.636364,1.42392
3.20216,1.09127,24.444,11,-0.375653,-0.0125218,-0.0801529,-44.1843,0.818182,1.32522
3.21016,1.084,24.444,11,0.217455,0.0072485,-0.104423,-57.5633,0.272727,0.650215
3.21816,1.084,-0,11,-0.29766,-0.00992199,-0.0926907,-51.0958,0.727273,1.02398
3.22616,1.084,24.444,11,-1.47341,-0.0491137,-0.083267,-45.9009,0.909091,2.12362
3.23416,1.07673,24.444,11,-0.46596,-0.015532,-0.0954342,-52.6081,0.909091,0.824254
3.24216,1.07673,-0,11,-1.49082,-0.0496941,-0.0869398,-47.9255,1,1.80453
3.25016,1.07673,24.444,11,-2.64415,-0.0881384,-0.0893076,-49.2308,0.909091,3.11122
3.25816,1.06945,24.444,11,-0.674551,-0.022485,-0.0769541,-42.421,0.818182,1.35705
3.26616,1.06945,-0,11,-1.69334,-0.0564446,-0.0998815,-55.0597,0.909091,2.29474
3.27416,1.06945,24.444,11,-2.43235,-0.0810785,-0.0902433,-49.7466,0.909091,3.11427
3.28216,1.06218,24.444,11,-0.568627,-0.0189542,-0.0782308,-43.1248,0.909091,1.48791
3.29016,1.06218,24.444,11,-1.58147,-0.0527156,-0.0786329,-43.3464,0.909091,2.4265
3.29816,1.05491,24.444,11,-0.226832,-0.00756107,-0.0883468,-48.7012,0.909091,1.04135
3.30616,1.05491,-0,11,-0.998957,-0.0332986,-0.0673371,-37.1196,0.909091,1.94131
3.31416,1.05491,24.444,11,-2.16995,-0.0723316,-0.0810848,-44.698,1,3.1826
3.32216,1.04764,24.444,11,-0.781025,-0.0260342,-0.0691404,-38.1137,0.909091,1.69608
3.33016,1.04764,19.9831,11,-1.5548,-0.0518266,-0.0729378,-40.207,0.818182,2.41282
3.33816,1.04182,24.444,11,-0.742185,-0.0247395,-0.064758,-35.6979,0.818182,1.52269
3.34616,1.04036,5.19443,11,-0.411447,-0.0137149,-0.0515755,-28.431,0.727273,1.20004
3.35416,1.04036,24.444,11,-0.542369,-0.018079,-0.0419899,-23.1469,0.636364,1.53471
3.36216,1.03309,24.444,11,0.0233227,0.000777423,-0.03427,-18.8913,0.636364,0.948611
3.37016,1.03309,-0,11,-0.0551171,-0.00183724,-0.0513963,-28.3322,0.636364,0.955769
3.37816,1.03309,24.444,11,-0.605415,-0.0201805,-0.0587797,-32.4023,0.818182,1.70453
3.38616,1.02582,24.444,11,-0.694079,-0.023136,-0.0465432,-25.6569,0.909091,1.47881
3.39416,1.02582,24.444,11,-1.95659,-0.0652197,-0.0547653,-30.1894,0.909091,3.07668
3.40216,1.01855,24.444,11,-0.75525,-0.025175,-0.0163769,-9.02775,0.909091,1.93795
3.41016,1.01855,10.3048,11,-1.17204,-0.0390679,-0.0169182,-9.32618,0.909091,3.15639
3.41816,1.01564,24.444,11,0.114725,0.00382417,0.00761719,4.19898,0.636364,2.87413
3.42616,1.01127,15.2551,11,1.11079,0.0370265,-0.0109149,-6.01685,0.181818,2.1624
3.43416,1.01127,24.444,11,1.58722,0.0529074,-0.0161405,-8.89747,0,3.18643
3.44216,1.004,24.444,11,0.718258,0.0239419,-0.0105039,-5.79028,0,1.7685
3.45016,1.004,15.2551,11,1.23453,0.041151,-0.0264569,-14.5844,0,2.87149
3.45816,0.999636,24.444,11,0.886182,0.0295394,-0.0229408,-12.6461,0,1.93375
3.46616,0.996727,10.3048,11,1.03167,0.0343891,-0.0253954,-13.9992,0,2.17338
3.47416,0.996727,24.444,11,1.34716,0.0449054,-0.0318296,-17.5461,0,2.47614
3.48216,0.989455,24.444,11,0.691158,0.0230386,-0.0292486,-16.1233,0.0909091,1.51848
3.49016,0.989455,19.9831,11,0.816246,0.0272082,-0.0316524,-17.4484,0.272727,2.13476
3.49816,0.983636,24.444,11,0.514344,0.0171448,-0.0331859,-18.2937,0.181818,1.31156
3.50616,0.982182,5.19443,11,0.545195,0.0181732,-0.0169857,-9.36335,0.181818,1.48682
3.51416,0.982182,24.444,11,0.23527,0.00784234,-0.0223224,-12.3052,0.363636,1.79579
3.52216,0.974909,24.444,11,0.587553,0.0195851,-0.0264775,-14.5957,0.0909091,1.22309
3.53016,0.974909,19.9831,11,0.524906,0.0174969,-0.0403305,-22.2322,0.363636,1.63789
3.53816,0.969091,24.444,11,0.447818,0.0149273,-0.0414877,-22.8701,0.454545,1.16144
3.54616,0.967636,5.19443,11,0.423196,0.0141065,-0.0461668,-25.4495,0.454545,1.15525
3.55416,0.967636,24.444,11,-0.119621,-0.00398738,-0.036386,-20.0578,0.818182,1.31915
3.56216,0.960364,24.444,11,0.323436,0.0107812,-0.0327056,-18.0289,0.727273,0.83445
3.57016,0.960364,19.9831,11,-0.155369,-0.00517897,-0.0383133,-21.1202,0.909091,1.19006
3.57816,0.954545,24.444,11,0.0601538,0.00200513,-0.0434413,-23.947,0.727273,0.804239
3.58616,0.953091,5.19443,11,-0.139093,-0.00463642,-0.0453307,-24.9885,0.909091,0.839456
3.59416,0.953091,24.444,11,-0.586786,-0.0195595,-0.0509487,-28.0855,0.909091,1.31119
3.60216,0.945818,24.444,11,0.169967,0.00566558,-0.0444496,-24.5028,0.818182,0.716534
3.61016,0.945818,5.19443,11,-0.109827,-0.00366089,-0.0487787,-26.8892,0.909091,1.09182
3.61816,0.944364,24.444,11,-0.646283,-0.0215428,-0.0641563,-35.3661,0.909091,1.90058
3.62616,0.938545,24.444,11,-0.179345,-0.00597816,-0.0581279,-32.043,0.909091,1.39182
3.63416,0.937091,24.444,11,-1.11631,-0.0372105,-0.0537057,-29.6053,0.909091,2.374
3.64216,0.931273,51.8428,11,-0.844053,-0.0281351,-0.0444843,-24.5219,0.909091,2.37786
3.65016,0.916727,66.2505,11,0.259489,0.00864963,-0.0400524,-22.0789,0.545455,1.15717
3.65816,0.894909,53.7462,11,0.386103,0.0128701,-0.0357304,-19.6964,0.454545,0.817559
3.66616,0.894909,-0,11,0.148687,0.00495624,-0.0348056,-19.1866,0.727273,0.774021
3.67416,0.894909,-0,11,-0.0922898,-0.00307633,-0.0617352,-34.0315,0.636364,0.741344
3.68216,0.894909,-0,11,-0.24057,-0.00801898,-0.0459228,-25.3149,0.727273,0.884418
3.69016,0.894909,-0,11,-0.244644,-0.00815482,-0.0298863,-16.4748,0.727273,0.942865
3.69816,0.894909,-0,11,-0.388117,-0.0129372,-0.0469478,-25.8799,0.727273,1.14428
3.70616,0.894909,-0,11,-0.702235,-0.0234078,-0.0487594,-26.8786,0.909091,1.38082
3.71416,0.894909,-0,11,-0.912862,-0.0304287,-0.0302472,-16.6738,0.909091,1.5431
3.72216,0.894909,-0,11,-0.970072,-0.0323357,-0.0285646,-15.7463,0.909091,1.57626
3.73016,0.894909,-0,11,-1.10043,-0.036681,-0.0488808,-26.9455,0.909091,1.63967
3.73816,0.894909,-0,11,-1.31504,-0.0438346,-0.0457616,-25.2261,0.909091,1.85931
3.74616,0.894909,5.19443,11,-1.65719,-0.0552396,-0.0323748,-17.8466,0.909091,2.25704
3.75416,0.893455,24.444,11,-1.8947,-0.0631565,-0.0421697,-23.2461,0.909091,2.5505
3.76216,0.887636,19.9831,11,-0.388489,-0.0129496,-0.0388707,-21.4275,0.909091,1.15617
3.77016,0.887636,-0,11,-0.765133,-0.0255044,-0.0421929,-23.2588,0.909091,1.55611
3.77816,0.887636,-0,11,-0.819075,-0.0273025,-0.0366885,-20.2245,0.909091,1.72614
3.78616,0.887636,-0,11,-0.799776,-0.0266592,-0.0336676,-18.5593,0.909091,1.97716
3.79416,0.887636,-0,11,-0.734354,-0.0244785,-0.0425416,-23.451,0.909091,2.17078
3.80216,0.887636,-0,11,-0.555084,-0.0185028,-0.0453198,-24.9825,0.909091,2.18994
3.81016,0.887636,-0,11,-0.342985,-0.0114328,-0.0334589,-18.4442,0.818182,2.10853
3.81816,0.887636,-0,11,-0.272858,-0.00909528,-0.0307969,-16.9768,0.818182,2.12951
3.82616,0.887636,-0,11,-0.232271,-0.00774237,-0.0319414,-17.6077,0.818182,2.08306
3.83416,0.887636,-0,11,-0.188588,-0.00628627,-0.0291022,-16.0426,0.818182,1.92623
3.84216,0.887636,-0,11,-0.229118,-0.00763728,-0.031285,-17.2459,0.818182,1.81062
